Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
3/25/2012,Mostly Cloudy,rain,17.15,17.15,0.97,10.7548,318,8.1305,0,1004.35,Partly cloudy until night.
3/26/2012,Clear,rain,14.93333333,14.93333333,0.96,5.7155,243,14.168,0,1007.33,Partly cloudy until night.
3/27/2012,Mostly Cloudy,rain,16.62222222,16.62222222,0.97,10.8192,307,8.1305,0,1004.15,Partly cloudy until night.
3/28/2012,Partly Cloudy,rain,16.06111111,16.06111111,0.97,10.8514,308,8.1305,0,1003.95,Partly cloudy until night.
3/29/2012,Mostly Cloudy,rain,15.67777778,15.67777778,0.96,10.6421,281,8.05,0,1004.14,Partly cloudy until night.
3/30/2012,Mostly Cloudy,rain,16.13333333,16.13333333,0.93,7.7602,280,8.05,0,1004.13,Partly cloudy until night.
3/31/2012,Overcast,rain,16.18333333,16.18333333,0.99,9.4185,262,7.1323,0,1004.32,Partly cloudy until night.
4/1/2012,Mostly Cloudy,rain,12.71111111,12.71111111,0.85,14.5061,267,14.9569,0,1015.13,Mostly cloudy until evening.
4/2/2012,Breezy and Overcast,rain,15.94444444,15.94444444,0.68,33.9066,289,11.27,0,1016.52,Mostly cloudy until night and breezy in the afternoon.
4/3/2012,Clear,rain,15,15,0.78,21.2198,309,9.982,0,0,Mostly cloudy until night and breezy in the afternoon.
4/4/2012,Partly Cloudy,rain,14.33333333,14.33333333,0.78,16.4703,305,14.9569,0,1019.79,Mostly cloudy until night and breezy in the afternoon.
4/5/2012,Mostly Cloudy,rain,19.4,19.4,0.97,10.8192,112,8.1949,0,1000.81,Mostly cloudy until night.
4/6/2012,Mostly Cloudy,rain,19.42222222,19.42222222,0.93,5.5384,24,9.9015,0,1001.41,Mostly cloudy until night.
4/7/2012,Clear,rain,15.82777778,15.82777778,0.95,5.5223,285,8.3076,0,1007.96,Mostly cloudy until night.
4/8/2012,Overcast,rain,19.28333333,19.28333333,0.91,3.0268,297,14.7315,0,1002.68,Mostly cloudy until night.
4/9/2012,Partly Cloudy,rain,18.79444444,18.79444444,0.94,3.1717,240,14.7315,0,1002.46,Mostly cloudy until night.
4/10/2012,Mostly Cloudy,rain,12.22222222,12.22222222,0.86,11.5115,259,14.9086,0,1015.16,Mostly cloudy until night and breezy in the afternoon.
4/11/2012,Mostly Cloudy,rain,11.66666667,11.66666667,0.86,14.2485,270,14.9086,0,1015.45,Mostly cloudy until night and breezy in the afternoon.
4/12/2012,Partly Cloudy,rain,13.46111111,13.46111111,0.78,18.6116,304,14.9569,0,1019.31,Mostly cloudy until night and breezy in the afternoon.
4/13/2012,Partly Cloudy,rain,11.11666667,11.11666667,0.86,14.5061,260,14.9086,0,1015.71,Mostly cloudy until night and breezy in the afternoon.
4/14/2012,Clear,rain,12.77777778,12.77777778,0.77,25.76,260,9.982,0,0,Mostly cloudy until night and breezy in the afternoon.
4/15/2012,Partly Cloudy,rain,11.11111111,11.11111111,0.85,14.6188,251,14.9569,0,1015.96,Mostly cloudy until night and breezy in the afternoon.
4/16/2012,Mostly Cloudy,rain,11.16111111,11.16111111,0.86,12.9927,260,9.982,0,1016.1,Mostly cloudy until night and breezy in the afternoon.
4/17/2012,Mostly Cloudy,rain,12.71111111,12.71111111,0.77,17.5329,269,9.982,0,1016.22,Mostly cloudy until night and breezy in the afternoon.
4/18/2012,Clear,rain,12.78888889,12.78888889,0.78,17.3558,260,11.0285,0,1016.5,Mostly cloudy until night and breezy in the afternoon.
4/19/2012,Overcast,rain,13.88888889,13.88888889,0.77,18.2252,270,10.0464,0,0,Mostly cloudy until night and breezy in the afternoon.
4/20/2012,Overcast,rain,15.28333333,15.28333333,0.75,27.7403,287,11.3183,0,1016.96,Mostly cloudy until night and breezy in the afternoon.
4/21/2012,Overcast,rain,15.01666667,15.01666667,0.83,23.9246,270,11.1251,0,1017.1,Mostly cloudy until night and breezy in the afternoon.
4/22/2012,Overcast,rain,14.99444444,14.99444444,0.83,28.3199,289,11.1251,0,1017.05,Mostly cloudy until night and breezy in the afternoon.
4/23/2012,Mostly Cloudy,rain,14.09444444,14.09444444,0.88,27.7242,287,10.948,0,1017.4,Mostly cloudy until night and breezy in the afternoon.
4/24/2012,Breezy and Overcast,rain,15.13888889,15.13888889,0.82,30.5256,299,11.27,0,1017.35,Mostly cloudy until night and breezy in the afternoon.
4/25/2012,Breezy and Mostly Cloudy,rain,16.16111111,16.16111111,0.77,36.386,309,11.27,0,1017.18,Mostly cloudy until night and breezy in the afternoon.
4/26/2012,Mostly Cloudy,rain,17.06111111,17.06111111,0.73,27.1768,308,11.4471,0,1017.73,Mostly cloudy until night and breezy in the afternoon.
4/27/2012,Mostly Cloudy,rain,17.22222222,17.22222222,0.72,26.5328,309,11.2056,0,0,Mostly cloudy until night and breezy in the afternoon.
4/28/2012,Mostly Cloudy,rain,16.11111111,16.11111111,0.72,26.4201,300,9.982,0,0,Mostly cloudy until night and breezy in the afternoon.
4/29/2012,Mostly Cloudy,rain,15,15,0.78,17.1626,310,10.3523,0,1018.92,Mostly cloudy until night and breezy in the afternoon.
4/30/2012,Partly Cloudy,rain,14.97777778,14.97777778,0.78,17.8871,308,15.8263,0,1019.41,Mostly cloudy until night and breezy in the afternoon.
5/1/2012,Overcast,rain,17.19444444,17.19444444,0.94,10.4972,298,7.9856,0,1004.81,Partly cloudy until night.
5/2/2012,Partly Cloudy,rain,19.97777778,19.97777778,0.73,17.2753,270,11.27,0,1006.44,Partly cloudy until night.
5/3/2012,Clear,rain,14.00555556,14.00555556,0.93,4.6851,224,7.0357,0,1008.09,Partly cloudy starting in the morning.
5/4/2012,Partly Cloudy,rain,20.02777778,20.02777778,0.78,11.4793,290,11.27,0,1009,Partly cloudy starting in the morning.
5/5/2012,Mostly Cloudy,rain,21.13888889,21.13888889,0.68,9.9176,291,11.27,0,1008.91,Partly cloudy starting in the morning.
5/6/2012,Mostly Cloudy,rain,21.99444444,21.99444444,0.69,12.719,316,11.0768,0,1009.23,Partly cloudy starting in the morning.
5/7/2012,Mostly Cloudy,rain,22.27222222,22.27222222,0.68,12.9927,289,11.27,0,1009.59,Partly cloudy starting in the morning.
5/8/2012,Mostly Cloudy,rain,22.85,22.85,0.7,11.4954,299,11.27,0,1009.51,Partly cloudy starting in the morning.
5/9/2012,Mostly Cloudy,rain,23.9,23.9,0.61,9.6278,285,11.0768,0,1009.59,Partly cloudy starting in the morning.
5/10/2012,Overcast,rain,17.77777778,17.77777778,0.9,13.9265,300,11.1251,0,1004.94,Partly cloudy until night.
5/11/2012,Partly Cloudy,rain,19.88333333,19.88333333,0.79,13.7977,318,11.27,0,1005.23,Partly cloudy until night.
5/12/2012,Partly Cloudy,rain,19.93888889,19.93888889,0.79,18.3379,307,11.4471,0,1005.19,Partly cloudy until night.
5/13/2012,Partly Cloudy,rain,22.62222222,22.62222222,0.67,16.8245,320,11.27,0,1005.35,Partly cloudy until night.
5/14/2012,Partly Cloudy,rain,22.16111111,22.16111111,0.68,17.3558,299,11.27,0,1005.35,Partly cloudy until night.
5/15/2012,Partly Cloudy,rain,21.12222222,21.12222222,0.78,17.0016,278,11.0768,0,1005.57,Partly cloudy until night.
5/16/2012,Partly Cloudy,rain,22.2,22.2,0.68,20.6885,290,11.1251,0,1005.62,Partly cloudy until night.
5/17/2012,Partly Cloudy,rain,22.75555556,22.75555556,0.66,22.1053,271,11.27,0,1005.36,Partly cloudy until night.
5/18/2012,Partly Cloudy,rain,22.18888889,22.18888889,0.68,26.0337,279,11.4471,0,1005.78,Partly cloudy until night.
5/19/2012,Partly Cloudy,rain,22.08333333,22.08333333,0.65,22.0409,279,11.27,0,1006.03,Partly cloudy until night.
5/20/2012,Partly Cloudy,rain,18.01666667,18.01666667,0.78,11.8818,288,11.4471,0,1007.01,Partly cloudy until night.
5/21/2012,Partly Cloudy,rain,16.25,16.25,0.87,8.1144,279,9.982,0,1007.51,Partly cloudy until night.
5/22/2012,Partly Cloudy,rain,15.67222222,15.67222222,0.9,6.44,261,15.8263,0,1007.9,Partly cloudy until night.
5/23/2012,Partly Cloudy,rain,15.74444444,15.74444444,0.9,7.1323,251,14.9569,0,1008.1,Partly cloudy until night.
5/24/2012,Partly Cloudy,rain,15.07222222,15.07222222,0.93,6.3273,242,15.8263,0,1008,Partly cloudy starting in the morning.
5/25/2012,Clear,rain,15.02777778,15.02777778,0.93,6.4561,232,15.8263,0,1008.2,Partly cloudy starting in the morning.
5/26/2012,Partly Cloudy,rain,15.06111111,15.06111111,0.88,6.3595,274,14.9569,0,1010.66,Partly cloudy starting in the morning.
5/27/2012,Clear,rain,14.53888889,14.53888889,0.93,6.279,251,14.9086,0,1007.92,Partly cloudy starting in the morning.
5/28/2012,Clear,rain,13.96111111,13.96111111,0.96,6.279,241,14.9086,0,1007.72,Partly cloudy starting in the morning.
5/29/2012,Partly Cloudy,rain,13.63888889,13.63888889,0.96,3.5742,244,11.7047,0,1007.74,Partly cloudy starting in the morning.
5/30/2012,Partly Cloudy,rain,16.11666667,16.11666667,0.93,3.5581,289,9.8049,0,1008.21,Partly cloudy starting in the morning.
5/31/2012,Partly Cloudy,rain,17.75555556,17.75555556,0.89,9.5473,296,9.9015,0,1008.83,Partly cloudy starting in the morning.
6/1/2012,Partly Cloudy,rain,22.10555556,22.10555556,0.64,4.4275,27,11.2056,0,1009.88,Partly cloudy starting in the morning.
6/2/2012,Mostly Cloudy,rain,16.04444444,16.04444444,0.93,3.22,210,11.2056,0,1007.5,Mostly cloudy throughout the day.
6/3/2012,Partly Cloudy,rain,20.04444444,20.04444444,0.73,14.9247,267,11.4471,0,1004.31,Mostly cloudy throughout the day.
6/4/2012,Mostly Cloudy,rain,18.86666667,18.86666667,0.81,11.0607,240,15.8263,0,1003.89,Mostly cloudy throughout the day.
6/5/2012,Overcast,rain,17.87222222,17.87222222,0.9,4.991,255,11.4471,0,1004.09,Mostly cloudy throughout the day.
6/6/2012,Overcast,rain,17.22222222,17.22222222,0.93,3.2039,229,11.27,0,1004.12,Mostly cloudy throughout the day.
6/7/2012,Overcast,rain,17.22222222,17.22222222,0.93,5.2808,267,8.1305,0,1004.22,Mostly cloudy throughout the day.
6/8/2012,Overcast,rain,16.76666667,16.76666667,0.97,3.7352,276,8.1144,0,1004.4,Mostly cloudy throughout the day.
6/9/2012,Mostly Cloudy,rain,16.68888889,16.68888889,0.97,3.4776,279,8.1305,0,1004.25,Partly cloudy until night.
6/10/2012,Partly Cloudy,rain,19.19444444,19.19444444,0.76,2.6565,23,11.3988,0,1009.95,Partly cloudy starting in the morning.
6/11/2012,Partly Cloudy,rain,17.24444444,17.24444444,0.87,1.4168,33,9.982,0,1010.18,Partly cloudy starting in the morning.
6/12/2012,Partly Cloudy,rain,16.71111111,16.71111111,0.9,3.1073,167,15.8263,0,1010.27,Partly cloudy starting in the morning.
6/13/2012,Partly Cloudy,rain,16.76111111,16.76111111,0.9,2.9302,163,14.168,0,1010.15,Partly cloudy starting in the morning.
6/14/2012,Partly Cloudy,rain,15.14444444,15.14444444,0.95,3.1556,153,9.982,0,1009.8,Mostly cloudy throughout the day.
6/15/2012,Mostly Cloudy,rain,15.67222222,15.67222222,0.93,6.1985,161,9.982,0,1009.6,Mostly cloudy throughout the day.
6/16/2012,Partly Cloudy,rain,16.18888889,16.18888889,0.96,4.7173,320,8.4203,0,1005.11,Mostly cloudy throughout the day.
6/17/2012,Mostly Cloudy,rain,16.06666667,16.06666667,0.9,6.2307,171,14.9086,0,1008.58,Mostly cloudy throughout the day.
6/18/2012,Mostly Cloudy,rain,16.06666667,16.06666667,0.93,5.9248,140,14.812,0,1008.02,Mostly cloudy throughout the day.
6/19/2012,Mostly Cloudy,rain,15.7,15.7,0.95,6.1663,172,9.9015,0,1007.9,Mostly cloudy throughout the day.
6/20/2012,Partly Cloudy,rain,17.17777778,17.17777778,0.93,1.6744,261,11.2056,0,1007.01,Mostly cloudy throughout the day.
6/21/2012,Partly Cloudy,rain,17.92222222,17.92222222,0.89,4.5724,188,11.0285,0,1007.03,Mostly cloudy throughout the day.
6/22/2012,Mostly Cloudy,rain,19.88333333,19.88333333,0.74,7.5831,211,11.27,0,1006.61,Mostly cloudy throughout the day.
6/23/2012,Mostly Cloudy,rain,20.92777778,20.92777778,0.74,7.6314,211,11.27,0,1006.43,Mostly cloudy throughout the day.
6/24/2012,Mostly Cloudy,rain,22.05,22.05,0.65,10.9802,228,11.4471,0,1006.24,Mostly cloudy throughout the day.
6/25/2012,Mostly Cloudy,rain,22.17222222,22.17222222,0.64,9.338,259,11.27,0,1006.27,Mostly cloudy throughout the day.
6/26/2012,Partly Cloudy,rain,23.66111111,23.66111111,0.59,13.7011,247,11.27,0,1005.59,Mostly cloudy throughout the day.
6/27/2012,Partly Cloudy,rain,22.2,22.2,0.6,14.329,231,11.4471,0,1005.04,Mostly cloudy throughout the day.
6/28/2012,Partly Cloudy,rain,21.96666667,21.96666667,0.61,14.8764,222,11.1251,0,1004.61,Mostly cloudy throughout the day.
6/29/2012,Partly Cloudy,rain,21.9,21.9,0.61,16.3898,249,11.27,0,1004.14,Mostly cloudy throughout the day.
6/30/2012,Mostly Cloudy,rain,18.86666667,18.86666667,0.79,13.8138,230,11.27,0,1004.08,Mostly cloudy throughout the day.
7/1/2012,Mostly Cloudy,rain,17.41111111,17.41111111,0.86,9.5312,309,11.27,0,1010.13,Partly cloudy until evening.
7/2/2012,Clear,rain,15.32777778,15.32777778,0.89,6.3756,255,14.9569,0,1011.69,Partly cloudy until evening.
7/3/2012,Partly Cloudy,rain,21.01666667,21.01666667,0.64,12.4936,210,11.27,0,1011.57,Partly cloudy starting in the morning.
7/4/2012,Mostly Cloudy,rain,23.74444444,23.74444444,0.55,17.1626,201,11.27,0,1010.78,Partly cloudy starting in the morning.
7/5/2012,Mostly Cloudy,rain,24.59444444,24.59444444,0.54,16.0517,213,11.4471,0,1010.6,Partly cloudy starting in the morning.
7/6/2012,Mostly Cloudy,rain,22.65,22.65,0.54,13.6689,201,11.27,0,1010.23,Partly cloudy starting in the morning.
7/7/2012,Mostly Cloudy,rain,23.75,23.75,0.51,10.8031,241,11.27,0,1010.01,Partly cloudy starting in the morning.
7/8/2012,Partly Cloudy,rain,23.77222222,23.77222222,0.5,10.1913,243,11.4471,0,1010.09,Partly cloudy starting in the morning.
7/9/2012,Partly Cloudy,rain,22.24444444,22.24444444,0.59,10.5616,327,11.27,0,1009.97,Partly cloudy starting in the morning.
7/10/2012,Mostly Cloudy,rain,17.93888889,17.93888889,0.83,10.9158,299,11.27,0,1010.3,Partly cloudy until evening.
7/11/2012,Mostly Cloudy,rain,19.08333333,19.08333333,0.77,9.1609,289,10.7226,0,1010.46,Partly cloudy until evening.
7/12/2012,Mostly Cloudy,rain,20.16111111,20.16111111,0.72,11.1734,271,11.27,0,1010.46,Partly cloudy until evening.
7/13/2012,Partly Cloudy,rain,22.26666667,22.26666667,0.59,12.4292,308,11.27,0,1010.27,Partly cloudy until evening.
7/14/2012,Partly Cloudy,rain,22.5,22.5,0.55,7.8085,262,11.0768,0,1010.23,Partly cloudy until evening.
7/15/2012,Partly Cloudy,rain,21.22777778,21.22777778,0.62,12.6546,271,11.27,0,1009.81,Partly cloudy until evening.
7/16/2012,Partly Cloudy,rain,21.10555556,21.10555556,0.67,7.9373,262,11.2056,0,1009.92,Partly cloudy until evening.
7/17/2012,Partly Cloudy,rain,19.05555556,19.05555556,0.73,6.9069,288,11.0285,0,1010.35,Partly cloudy until evening.
7/18/2012,Partly Cloudy,rain,17.25,17.25,0.81,4.8783,261,11.2056,0,0,Partly cloudy until evening.
7/19/2012,Clear,rain,16.16111111,16.16111111,0.86,8.3398,270,9.982,0,0,Partly cloudy until evening.
7/20/2012,Clear,rain,13.98888889,13.98888889,0.92,9.7405,270,9.982,0,0,Partly cloudy starting in the morning.
7/21/2012,Clear,rain,13.93888889,13.93888889,0.93,7.9695,250,9.982,0,0,Partly cloudy starting in the morning.
7/22/2012,Mostly Cloudy,rain,15.40555556,15.40555556,0.95,2.8175,178,9.6761,0,1009.59,Partly cloudy starting in the morning.
7/23/2012,Clear,rain,12.73888889,12.73888889,0.93,2.9624,250,9.982,0,1011.68,Partly cloudy starting in the morning.
7/24/2012,Clear,rain,12.73888889,12.73888889,0.93,6.0053,229,11.9784,0,1011.29,Partly cloudy starting in the morning.
7/25/2012,Partly Cloudy,rain,12.42222222,12.42222222,0.96,5.9731,208,13.7333,0,1011.4,Partly cloudy starting in the morning.
7/26/2012,Partly Cloudy,rain,12.17777778,12.17777778,1,3.059,179,9.9015,0,1011.57,Partly cloudy starting in the morning.
7/27/2012,Partly Cloudy,rain,13.91666667,13.91666667,0.93,9.3702,162,9.9015,0,1011.67,Partly cloudy starting in the morning.
7/28/2012,Partly Cloudy,rain,17.55555556,17.55555556,0.8,8.6457,192,9.982,0,1011.78,Partly cloudy starting in the morning.
7/29/2012,Partly Cloudy,rain,19.90555556,19.90555556,0.69,12.1877,200,9.982,0,1011.65,Partly cloudy starting in the morning.
7/30/2012,Partly Cloudy,rain,22.03888889,22.03888889,0.64,13.1215,217,11.0768,0,1011.59,Partly cloudy starting in the morning.
7/31/2012,Partly Cloudy,rain,22.10555556,22.10555556,0.56,14.1036,220,11.27,0,1011.27,Partly cloudy starting in the morning.
8/1/2012,Mostly Cloudy,rain,17.82222222,17.82222222,0.97,5.8121,287,14.7959,0,1003.36,Mostly cloudy until night.
8/2/2012,Mostly Cloudy,rain,18.91666667,18.91666667,0.92,16.583,329,11.1251,0,1005.57,Mostly cloudy until night.
8/3/2012,Partly Cloudy,rain,14.36111111,14.36111111,0.96,2.9463,165,8.0017,0,1009.5,Partly cloudy until evening.
8/4/2012,Clear,rain,13.82777778,13.82777778,0.99,14.1036,310,6.118,0,1008.96,Partly cloudy until evening.
8/5/2012,Clear,rain,14.91111111,14.91111111,0.93,12.7995,318,6.118,0,1009.43,Partly cloudy until evening.
8/6/2012,Mostly Cloudy,rain,15.05555556,15.05555556,0.93,3.0912,347,10.5294,0,1009.87,Partly cloudy until evening.
8/7/2012,Overcast,rain,16.13888889,16.13888889,0.87,7.9695,335,11.1251,0,1010.29,Partly cloudy until evening.
8/8/2012,Overcast,rain,16.22777778,16.22777778,0.87,5.0393,315,11.1251,0,1010.37,Partly cloudy until evening.
8/9/2012,Overcast,rain,17.25555556,17.25555556,0.87,10.5455,301,10.7226,0,1010.19,Partly cloudy until evening.
8/10/2012,Partly Cloudy,rain,17.75555556,17.75555556,1,7.4221,280,10.948,0,1003.74,Mostly cloudy until night.
8/11/2012,Partly Cloudy,rain,18.77222222,18.77222222,0.93,2.9946,10,10.948,0,1003.22,Mostly cloudy until night.
8/12/2012,Mostly Cloudy,rain,18.76666667,18.76666667,0.93,7.1967,256,10.7548,0,1004.13,Mostly cloudy until night.
8/13/2012,Mostly Cloudy,rain,17.71111111,17.71111111,1,3.1395,223,4.9427,0,1004.59,Mostly cloudy until night.
8/14/2012,Overcast,rain,17.71111111,17.71111111,0.97,8.4847,153,7.8729,0,1004.91,Mostly cloudy until night.
8/15/2012,Overcast,rain,18.78888889,18.78888889,0.9,8.3237,93,10.4489,0,1004.34,Mostly cloudy until night.
8/16/2012,Mostly Cloudy,rain,19.79444444,19.79444444,0.87,11.0446,309,10.948,0,1004.95,Mostly cloudy until night.
8/17/2012,Mostly Cloudy,rain,19.93333333,19.93333333,0.87,10.9319,328,11.0446,0,1005.32,Mostly cloudy until night.
8/18/2012,Humid and Mostly Cloudy,rain,20.89444444,20.89444444,0.82,8.8711,342,11.3183,0,1005.05,Mostly cloudy until night.
8/19/2012,Mostly Cloudy,rain,19.93333333,19.93333333,0.86,8.0983,291,11.1251,0,1005.04,Mostly cloudy until night.
8/20/2012,Mostly Cloudy,rain,19.02222222,19.02222222,0.92,12.9444,313,11.4471,0,1006.05,Mostly cloudy until night.
8/21/2012,Mostly Cloudy,rain,18.96111111,18.96111111,0.89,10.7226,311,11.27,0,1006.58,Mostly cloudy until night.
8/22/2012,Partly Cloudy,rain,18.88888889,18.88888889,0.89,7.8407,338,11.27,0,0,Mostly cloudy until night.
8/23/2012,Mostly Cloudy,rain,18.81111111,18.81111111,0.9,2.2218,290,10.0303,0,1006.79,Mostly cloudy until night.
8/24/2012,Clear,rain,17.15555556,17.15555556,0.93,9.499,261,8.05,0,1007.16,Mostly cloudy until night.
8/25/2012,Mostly Cloudy,rain,17.59444444,17.59444444,0.93,6.279,241,8.05,0,1008.3,Mostly cloudy until night.
8/26/2012,Mostly Cloudy,rain,16.62777778,16.62777778,0.94,3.0751,268,7.9856,0,1008.67,Mostly cloudy until night.
8/27/2012,Mostly Cloudy,rain,16.46111111,16.46111111,0.97,2.9463,286,8.0017,0,1008.74,Partly cloudy until evening.
8/28/2012,Partly Cloudy,rain,15.44444444,15.44444444,0.96,6.279,260,8.0017,0,1009.31,Partly cloudy until evening.
8/29/2012,Clear,rain,13.65,13.65,0.93,3.542,266,14.5866,0,1011.44,Partly cloudy until evening.
8/30/2012,Partly Cloudy,rain,13.82777778,13.82777778,0.96,3.2522,254,6.1663,0,1009.51,Partly cloudy until evening.
8/31/2012,Mostly Cloudy,rain,13.43888889,13.43888889,0.96,3.5903,295,6.3434,0,1009.21,Partly cloudy until evening.
9/1/2012,Overcast,rain,7.127777778,5.783333333,0.93,7.4704,121,3.9445,0,1035.61,Foggy in the morning.
9/2/2012,Clear,rain,7.127777778,7.127777778,1,3.6386,245,7.9695,0,1020.03,Foggy in the morning.
9/3/2012,Partly Cloudy,rain,6.183333333,3.794444444,0.85,11.4954,260,9.982,0,1029.21,Foggy in the morning.
9/4/2012,Clear,rain,4.183333333,1.161111111,0.89,12.6707,268,9.982,0,1030.79,Foggy in the morning.
9/5/2012,Clear,rain,2.388888889,-0.305555556,0.92,9.4346,206,9.982,0,1031.4,Foggy in the morning.
9/6/2012,Clear,rain,2.894444444,1.061111111,0.92,6.762,245,15.8263,0,1032,Foggy in the morning.
9/7/2012,Clear,rain,2.011111111,-1.038888889,0.92,10.6099,226,14.9569,0,1033.18,Foggy in the morning.
9/8/2012,Clear,rain,1.833333333,-1.344444444,0.92,10.9963,241,15.8263,0,1033.41,Foggy in the morning.
9/9/2012,Clear,rain,1.872222222,-0.15,0.91,6.8264,243,15.8263,0,1033.2,Foggy starting in the evening.
9/10/2012,Mostly Cloudy,rain,7.127777778,5.455555556,0.93,8.855,129,3.4454,0,1035.6,Foggy in the morning.
9/11/2012,Overcast,rain,6.622222222,5.466666667,0.93,6.44,130,3.3005,0,1035.49,Foggy in the morning.
9/12/2012,Overcast,rain,6.627777778,6.627777778,0.93,3.7996,123,4.3309,0,1035.22,Foggy in the morning.
