satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,Quit_the_Company,promotion_last_5years,Departments,salary,employee_id
0.98,0.81,4,266,6,0,0,0,IT,medium,EMP06320
0.64,0.81,2,226,2,0,0,0,IT,medium,EMP06321
0.67,0.75,4,133,2,0,0,0,IT,medium,EMP06322
0.26,0.39,3,99,4,0,0,0,IT,medium,EMP06323
0.97,0.64,3,237,3,0,0,0,IT,medium,EMP06324
0.48,0.6,4,230,3,0,0,0,product_mng,medium,EMP06325
0.84,0.55,4,149,2,0,0,0,product_mng,medium,EMP06326
0.71,0.74,4,206,4,0,0,0,product_mng,medium,EMP06327
1,0.84,3,185,3,0,0,0,product_mng,medium,EMP06328
0.6,0.76,5,269,2,0,0,0,IT,medium,EMP06329
0.95,0.37,6,233,5,0,0,0,RandD,medium,EMP06330
0.56,0.56,3,162,2,0,0,0,RandD,high,EMP06331
0.75,0.49,2,173,3,1,0,0,RandD,low,EMP06332
0.98,0.53,6,253,4,0,0,0,RandD,medium,EMP06333
0.7,0.72,5,134,3,0,0,0,RandD,medium,EMP06334
0.65,0.92,4,133,3,0,0,0,marketing,medium,EMP06335
0.8,0.81,5,143,2,0,0,0,sales,medium,EMP06336
0.49,0.78,3,264,4,0,0,0,accounting,low,EMP06337
0.32,0.73,3,180,6,0,0,0,support,low,EMP06338
0.88,0.54,3,235,2,1,0,0,technical,low,EMP06339
0.8,0.97,4,232,2,0,0,0,management,low,EMP06340
0.73,0.74,4,181,4,0,0,0,marketing,low,EMP06341
0.72,0.58,3,198,2,0,0,0,marketing,low,EMP06342
0.58,0.78,5,211,3,1,0,0,marketing,low,EMP06343
0.66,0.96,4,216,3,0,0,0,sales,low,EMP06344
0.63,0.79,3,197,3,1,0,0,sales,low,EMP06345
0.69,0.56,2,214,2,0,0,0,sales,low,EMP06346
0.49,0.59,3,185,3,0,0,0,sales,low,EMP06347
0.6,0.45,3,173,2,0,0,0,sales,low,EMP06348
0.5,0.63,4,229,4,0,0,0,sales,low,EMP06349
0.34,0.81,4,116,3,1,0,0,sales,low,EMP06350
0.79,0.6,5,223,3,0,0,0,sales,low,EMP06351
0.98,0.68,4,154,3,0,0,0,sales,low,EMP06352
0.96,0.97,5,240,2,0,0,0,sales,low,EMP06353
0.88,0.89,3,139,2,0,0,0,sales,low,EMP06354
0.6,0.61,2,275,2,0,0,0,sales,low,EMP06355
0.62,0.73,3,158,3,1,0,0,sales,low,EMP06356
0.4,0.72,3,204,4,1,0,0,sales,low,EMP06357
0.16,0.82,5,121,2,0,0,0,sales,medium,EMP06358
0.81,0.98,5,243,6,0,0,0,sales,medium,EMP06359
0.69,0.69,4,195,2,0,0,0,sales,medium,EMP06360
0.66,0.51,5,149,3,0,0,0,sales,medium,EMP06361
0.66,0.62,5,214,2,0,0,0,sales,medium,EMP06362
0.61,0.53,4,266,3,0,0,0,accounting,medium,EMP06363
0.99,0.77,5,222,2,0,0,0,accounting,medium,EMP06364
0.73,0.54,3,283,6,0,0,0,accounting,medium,EMP06365
0.63,0.72,2,161,5,0,0,0,hr,medium,EMP06366
0.6,0.91,3,157,4,0,0,0,hr,medium,EMP06367
0.44,0.44,3,126,2,0,0,0,hr,medium,EMP06368
0.64,0.95,3,131,6,0,0,0,hr,medium,EMP06369
0.91,0.81,4,139,2,0,0,0,technical,high,EMP06370
0.55,0.59,4,230,3,0,0,0,technical,low,EMP06371
0.7,0.73,4,240,2,1,0,0,technical,medium,EMP06372
0.37,0.59,3,134,3,0,0,0,technical,medium,EMP06373
0.16,0.56,6,196,3,0,0,0,technical,medium,EMP06374
0.69,0.97,5,240,4,0,0,0,technical,medium,EMP06375
0.96,0.47,2,233,5,1,0,0,technical,low,EMP06376
0.62,0.91,5,267,3,0,0,0,technical,low,EMP06377
0.94,0.45,2,211,3,0,0,0,technical,low,EMP06378
0.67,0.83,3,260,3,0,0,0,technical,low,EMP06379
0.89,0.57,3,113,3,0,0,0,technical,low,EMP06380
0.6,0.63,5,267,3,0,0,0,support,low,EMP06381
0.89,0.62,5,196,3,0,0,0,support,low,EMP06382
0.6,0.89,3,232,2,0,0,0,support,low,EMP06383
0.93,0.95,2,156,3,1,0,0,support,low,EMP06384
0.38,0.78,4,159,5,0,0,0,support,low,EMP06385
0.62,0.57,3,223,3,1,0,0,support,low,EMP06386
0.86,0.86,4,197,3,1,0,0,support,low,EMP06387
0.61,0.62,2,192,2,1,0,0,support,low,EMP06388
0.77,0.64,4,192,3,0,0,0,support,low,EMP06389
0.85,0.73,4,174,3,0,0,0,support,low,EMP06390
0.94,0.62,4,191,3,0,0,0,support,low,EMP06391
0.59,0.59,4,270,2,0,0,0,technical,low,EMP06392
0.9,0.92,3,139,3,0,0,0,technical,low,EMP06393
0.86,0.65,4,243,2,0,0,0,technical,low,EMP06394
0.72,0.7,3,238,2,0,0,0,management,low,EMP06395
0.84,0.52,5,189,2,1,0,0,IT,low,EMP06396
0.64,0.5,4,189,3,0,0,0,IT,medium,EMP06397
0.81,0.75,4,206,3,0,0,0,IT,medium,EMP06398
0.66,0.7,5,254,2,0,0,0,IT,medium,EMP06399
0.75,0.55,3,253,6,0,0,0,IT,medium,EMP06400
0.54,0.67,3,243,2,0,0,0,product_mng,medium,EMP06401
0.98,0.76,3,224,2,0,0,0,product_mng,medium,EMP06402
0.8,0.85,4,139,2,0,0,0,product_mng,medium,EMP06403
0.68,0.7,5,270,3,0,0,0,product_mng,medium,EMP06404
0.54,0.57,3,257,2,0,0,0,IT,medium,EMP06405
0.88,0.84,4,170,2,0,0,0,RandD,medium,EMP06406
0.71,0.62,3,222,3,0,0,0,RandD,medium,EMP06407
0.77,0.58,2,247,2,1,0,0,RandD,medium,EMP06408
0.6,0.6,4,201,3,0,0,0,RandD,high,EMP06409
0.53,0.75,4,263,5,0,0,0,RandD,low,EMP06410
0.85,0.5,3,168,2,1,0,0,marketing,medium,EMP06411
0.59,0.75,4,190,2,0,0,0,sales,medium,EMP06412
0.23,0.77,4,140,5,0,0,0,accounting,medium,EMP06413
0.7,0.6,3,224,3,0,0,0,support,medium,EMP06414
0.92,0.49,5,145,3,0,0,0,technical,low,EMP06415
0.95,0.37,4,285,3,0,0,0,management,low,EMP06416
0.39,0.43,3,154,3,0,0,0,marketing,low,EMP06417
0.85,0.8,4,200,2,0,0,0,marketing,low,EMP06418
0.98,0.7,3,255,2,1,0,0,marketing,low,EMP06419
0.15,0.48,6,204,6,1,0,0,sales,low,EMP06420
0.68,0.54,3,270,4,1,0,0,sales,low,EMP06421
0.24,0.91,5,177,5,0,0,0,sales,low,EMP06422
0.77,0.59,4,140,3,0,0,0,sales,medium,EMP06423
0.36,0.69,3,165,3,0,0,0,sales,medium,EMP06424
0.5,0.89,3,187,4,1,0,0,sales,medium,EMP06425
0.2,0.98,4,166,4,1,0,0,sales,medium,EMP06426
0.86,0.56,5,141,2,0,0,0,sales,medium,EMP06427
0.84,0.63,4,135,2,0,0,0,sales,medium,EMP06428
0.9,0.98,5,148,4,0,0,0,sales,medium,EMP06429
0.4,0.51,3,120,6,0,0,0,sales,medium,EMP06430
0.63,0.62,3,141,3,0,0,0,sales,medium,EMP06431
0.73,0.95,3,222,4,0,0,0,sales,medium,EMP06432
0.25,0.67,2,136,6,0,0,0,sales,medium,EMP06433
0.7,0.57,3,180,2,0,0,0,sales,medium,EMP06434
0.6,0.97,3,187,3,1,0,0,sales,medium,EMP06435
0.99,0.66,3,202,3,0,0,0,sales,medium,EMP06436
0.29,0.86,3,251,4,0,0,0,sales,medium,EMP06437
0.53,0.63,4,259,2,0,0,0,sales,medium,EMP06438
0.83,0.76,3,262,2,0,0,0,accounting,medium,EMP06439
0.18,0.92,5,251,4,0,0,0,accounting,medium,EMP06440
0.14,0.74,4,117,5,0,0,0,accounting,medium,EMP06441
0.5,0.66,4,155,2,0,0,0,hr,medium,EMP06442
0.36,0.89,3,197,6,0,0,0,hr,medium,EMP06443
0.34,0.56,3,139,2,0,0,0,hr,medium,EMP06444
0.51,0.75,4,175,2,0,0,0,hr,medium,EMP06445
0.5,0.52,5,137,3,1,0,0,technical,medium,EMP06446
0.69,0.93,3,228,4,0,0,0,technical,medium,EMP06447
0.52,0.51,2,232,4,0,0,0,technical,high,EMP06448
0.32,0.5,2,143,3,0,0,0,technical,high,EMP06449
0.88,0.99,3,190,5,0,0,0,technical,high,EMP06450
0.6,0.87,3,196,3,1,0,0,technical,high,EMP06451
0.72,0.8,3,213,3,0,0,0,technical,high,EMP06452
0.65,0.9,3,200,3,0,0,0,technical,high,EMP06453
0.82,0.78,5,166,2,0,0,0,technical,high,EMP06454
0.67,0.92,5,258,3,0,0,0,technical,high,EMP06455
0.44,0.87,5,104,4,0,0,0,technical,high,EMP06456
0.52,0.85,5,173,2,0,0,0,support,high,EMP06457
0.54,0.51,2,176,3,0,0,0,support,high,EMP06458
0.67,0.76,5,181,3,0,0,0,support,high,EMP06459
0.16,0.64,6,143,5,1,0,0,support,low,EMP06460
0.81,0.73,4,186,3,0,0,0,support,low,EMP06461
0.77,0.85,3,136,3,0,0,0,support,low,EMP06462
0.84,0.99,4,219,2,0,0,0,support,low,EMP06463
0.56,0.56,5,229,4,1,0,0,support,low,EMP06464
0.67,0.97,5,239,3,0,0,0,support,low,EMP06465
0.65,0.7,4,182,2,0,0,0,support,low,EMP06466
0.39,0.57,2,132,3,0,0,0,support,low,EMP06467
0.77,0.75,3,272,3,0,0,0,technical,low,EMP06468
0.41,0.96,5,167,3,1,0,0,technical,low,EMP06469
0.59,0.67,3,180,2,0,0,0,technical,low,EMP06470
0.14,0.72,6,100,5,0,0,0,management,low,EMP06471
0.6,0.82,4,134,2,0,0,0,IT,low,EMP06472
0.14,0.98,6,221,5,0,0,0,IT,low,EMP06473
0.88,0.8,3,166,2,0,0,0,IT,low,EMP06474
0.6,0.91,4,214,2,0,0,0,IT,medium,EMP06475
1,0.49,4,227,3,1,0,0,IT,medium,EMP06476
0.56,0.98,4,207,3,0,0,0,product_mng,medium,EMP06477
0.72,0.54,3,286,6,0,0,0,product_mng,medium,EMP06478
0.59,0.83,3,240,3,1,0,0,product_mng,medium,EMP06479
0.74,0.75,4,111,4,1,0,0,product_mng,medium,EMP06480
0.52,0.69,4,164,2,0,0,0,IT,medium,EMP06481
0.77,0.74,2,187,6,0,0,0,RandD,medium,EMP06482
0.48,0.81,4,248,2,0,0,0,RandD,medium,EMP06483
0.99,0.56,5,210,2,0,0,0,RandD,medium,EMP06484
0.23,0.78,4,163,6,0,0,0,RandD,medium,EMP06485
0.63,1,5,241,4,0,0,0,RandD,medium,EMP06486
0.51,0.83,3,136,3,0,0,0,marketing,high,EMP06487
0.54,0.55,4,208,5,0,0,0,sales,high,EMP06488
0.53,0.73,5,174,3,0,0,0,accounting,high,EMP06489
0.72,0.84,4,250,3,0,0,0,support,high,EMP06490
0.57,0.61,2,189,2,1,0,0,technical,high,EMP06491
0.81,0.77,3,204,3,0,0,0,management,high,EMP06492
0.64,0.57,4,217,3,0,0,0,marketing,high,EMP06493
0.77,0.57,5,162,3,0,0,0,marketing,high,EMP06494
0.83,0.55,3,257,2,0,0,0,marketing,low,EMP06495
0.6,0.71,3,195,2,0,0,0,sales,low,EMP06496
0.86,0.87,5,156,4,0,0,0,sales,low,EMP06497
0.5,0.55,2,128,3,0,0,0,sales,low,EMP06498
0.6,0.75,5,233,3,1,0,0,sales,low,EMP06499
0.85,0.73,4,260,4,0,0,0,sales,low,EMP06500
0.4,0.87,5,250,4,0,0,0,sales,low,EMP06501
0.38,0.79,5,176,3,0,0,0,sales,low,EMP06502
0.96,0.59,6,133,5,0,0,0,sales,medium,EMP06503
0.59,0.57,4,197,2,0,0,0,sales,medium,EMP06504
0.56,0.5,3,156,3,1,0,0,sales,medium,EMP06505
0.84,0.96,3,162,3,0,0,0,sales,medium,EMP06506
0.94,0.99,3,207,2,0,0,0,sales,medium,EMP06507
0.72,0.63,3,223,2,1,0,0,sales,medium,EMP06508
0.82,0.7,3,149,2,0,0,0,sales,medium,EMP06509
1,0.95,3,275,3,1,0,0,sales,medium,EMP06510
0.62,0.77,3,271,2,0,0,0,sales,medium,EMP06511
0.76,0.89,3,273,2,1,0,0,sales,medium,EMP06512
0.23,0.74,5,219,4,0,0,0,sales,medium,EMP06513
0.7,0.99,5,135,4,0,0,0,sales,medium,EMP06514
0.71,0.88,3,158,3,0,0,0,accounting,medium,EMP06515
0.32,0.37,3,167,3,0,0,0,accounting,medium,EMP06516
0.69,0.67,4,274,4,0,0,0,accounting,medium,EMP06517
0.66,0.59,3,145,3,0,0,0,hr,medium,EMP06518
0.7,0.67,6,233,6,0,0,0,hr,medium,EMP06519
0.91,0.76,3,159,3,0,0,0,hr,medium,EMP06520
0.2,0.7,4,221,5,0,0,0,hr,medium,EMP06521
0.72,0.83,3,132,2,0,0,0,technical,medium,EMP06522
0.74,0.93,5,140,3,0,0,0,technical,medium,EMP06523
0.53,0.79,3,206,3,0,0,0,technical,medium,EMP06524
0.99,0.92,4,229,2,0,0,0,technical,medium,EMP06525
0.75,0.85,4,272,4,0,0,0,technical,high,EMP06526
0.86,0.78,4,164,2,0,0,0,technical,low,EMP06527
0.93,0.86,4,145,3,0,0,0,technical,medium,EMP06528
0.81,0.95,3,212,3,0,0,0,technical,medium,EMP06529
0.49,0.67,3,254,2,1,0,0,technical,medium,EMP06530
0.97,0.72,5,260,4,0,0,0,technical,medium,EMP06531
0.62,0.89,3,201,3,0,0,0,technical,medium,EMP06532
0.75,0.79,4,176,4,1,0,0,support,medium,EMP06533
0.87,0.58,3,140,3,1,0,0,support,medium,EMP06534
0.93,0.65,5,201,3,0,0,0,support,medium,EMP06535
0.74,0.68,3,206,2,1,0,0,support,medium,EMP06536
0.68,0.57,3,197,3,1,0,0,support,medium,EMP06537
0.49,0.63,3,245,4,0,0,0,support,low,EMP06538
0.75,0.84,3,145,3,1,0,0,support,low,EMP06539
0.95,0.58,4,131,5,0,0,0,support,low,EMP06540
0.95,0.75,5,235,3,1,0,0,support,low,EMP06541
0.67,0.65,5,242,3,0,0,0,support,low,EMP06542
0.71,0.6,2,251,3,0,0,0,support,low,EMP06543
0.81,0.73,4,258,2,0,0,0,technical,low,EMP06544
0.79,0.36,3,114,3,0,0,0,technical,high,EMP06545
0.57,0.52,3,143,2,0,0,0,technical,low,EMP06546
0.85,0.65,3,187,2,0,0,0,management,high,EMP06547
0.15,0.78,5,255,3,0,0,0,IT,high,EMP06548
0.48,0.87,3,267,2,0,0,0,IT,low,EMP06549
0.92,0.91,4,247,3,0,0,0,IT,low,EMP06550
0.73,0.67,4,153,3,0,0,0,IT,high,EMP06551
0.68,0.71,3,237,3,0,0,0,IT,low,EMP06552
0.88,0.55,5,182,3,0,0,0,product_mng,medium,EMP06553
0.8,0.55,4,144,5,1,0,0,product_mng,high,EMP06554
0.66,0.9,3,176,2,1,0,0,product_mng,medium,EMP06555
0.19,0.8,5,203,6,0,0,0,product_mng,medium,EMP06556
0.3,0.53,3,148,4,0,0,0,IT,medium,EMP06557
0.8,0.8,3,175,2,0,0,0,RandD,medium,EMP06558
0.66,0.84,3,211,4,0,0,0,RandD,high,EMP06559
0.22,0.67,6,175,5,0,0,0,RandD,medium,EMP06560
0.57,0.59,4,206,3,0,0,0,RandD,medium,EMP06561
0.83,0.73,4,262,2,0,0,0,RandD,medium,EMP06562
0.57,0.5,4,177,2,0,0,0,marketing,high,EMP06563
0.78,0.54,3,134,3,0,0,0,sales,medium,EMP06564
0.88,0.89,2,201,3,0,0,0,accounting,high,EMP06565
0.48,0.69,3,105,3,0,0,0,support,low,EMP06566
0.91,0.82,4,259,3,0,0,0,technical,medium,EMP06567
0.3,0.97,3,171,4,1,0,0,management,medium,EMP06568
0.63,0.98,4,228,3,0,0,0,marketing,medium,EMP06569
0.62,0.36,2,137,4,1,0,0,marketing,medium,EMP06570
0.74,0.72,5,196,3,0,0,0,marketing,low,EMP06571
0.5,0.53,3,207,4,0,0,0,sales,low,EMP06572
0.36,0.74,6,280,3,0,0,0,sales,low,EMP06573
0.57,0.65,4,162,3,1,0,0,sales,low,EMP06574
0.73,0.55,4,267,3,0,0,0,sales,low,EMP06575
0.77,0.67,5,207,2,0,0,0,sales,low,EMP06576
0.86,0.5,4,196,2,0,0,0,sales,low,EMP06577
0.24,0.55,6,231,4,0,0,0,sales,low,EMP06578
0.83,0.62,4,242,3,0,0,0,sales,low,EMP06579
0.72,0.63,4,207,3,0,0,0,sales,low,EMP06580
0.52,0.82,4,206,2,1,0,0,sales,high,EMP06581
0.99,0.54,4,236,4,0,0,0,sales,low,EMP06582
0.15,0.68,5,246,2,0,0,0,sales,low,EMP06583
0.79,0.94,3,204,2,1,0,0,sales,low,EMP06584
0.19,0.91,3,268,4,0,0,0,sales,low,EMP06585
0.59,0.62,3,212,2,1,0,0,sales,high,EMP06586
0.15,0.74,6,178,3,0,0,0,sales,low,EMP06587
0.75,0.72,5,260,3,0,0,0,sales,low,EMP06588
0.47,0.71,2,241,4,0,0,0,sales,low,EMP06589
0.64,0.64,3,234,3,1,0,0,sales,high,EMP06590
0.66,0.76,3,207,2,0,0,0,accounting,low,EMP06591
0.8,0.91,5,242,3,1,0,0,accounting,medium,EMP06592
0.82,0.52,5,225,2,0,0,0,accounting,high,EMP06593
0.8,0.98,3,161,3,0,0,0,hr,medium,EMP06594
0.98,0.98,4,259,2,0,0,0,hr,high,EMP06595
0.95,0.96,3,250,3,0,0,0,hr,medium,EMP06596
0.88,0.61,3,236,3,0,0,0,hr,medium,EMP06597
0.9,0.97,4,239,4,0,0,0,technical,medium,EMP06598
0.66,0.83,4,266,3,1,0,0,technical,medium,EMP06599
0.99,0.62,5,133,3,0,0,0,technical,medium,EMP06600
0.86,0.95,5,275,2,0,0,0,technical,medium,EMP06601
0.96,0.95,5,189,2,0,0,0,technical,medium,EMP06602
1,0.63,5,171,3,0,0,0,technical,medium,EMP06603
0.46,0.38,6,140,3,0,0,0,technical,high,EMP06604
0.19,0.85,6,116,3,0,0,0,technical,low,EMP06605
0.73,0.6,3,145,6,1,0,0,technical,medium,EMP06606
0.63,0.5,4,167,3,1,0,0,technical,medium,EMP06607
0.68,0.89,4,227,3,0,0,0,technical,medium,EMP06608
0.78,0.96,4,245,3,0,0,0,support,medium,EMP06609
0.79,0.56,4,132,3,0,0,0,support,medium,EMP06610
0.86,0.99,3,254,2,0,0,0,support,medium,EMP06611
0.98,0.53,4,166,2,0,0,0,support,medium,EMP06612
0.89,0.79,2,208,3,1,0,0,support,medium,EMP06613
0.86,0.87,3,197,4,1,0,0,support,medium,EMP06614
0.65,0.83,4,263,3,1,0,0,support,high,EMP06615
0.52,0.98,4,272,2,0,0,0,support,low,EMP06616
0.54,0.65,3,147,3,1,0,0,support,low,EMP06617
0.68,0.73,4,197,3,0,0,0,support,low,EMP06618
0.88,0.65,3,268,2,0,0,0,support,high,EMP06619
0.75,0.85,4,181,3,0,0,0,technical,low,EMP06620
0.17,0.93,6,192,4,0,0,0,technical,low,EMP06621
0.92,0.83,5,270,3,0,0,0,technical,low,EMP06622
0.79,0.66,3,183,3,0,0,0,management,high,EMP06623
0.52,0.66,5,184,3,0,0,0,IT,low,EMP06624
0.95,0.73,4,238,3,1,0,0,IT,low,EMP06625
0.72,0.49,4,148,2,0,0,0,IT,low,EMP06626
0.4,0.41,4,127,3,0,0,0,IT,low,EMP06627
0.61,0.59,3,162,2,1,0,0,IT,low,EMP06628
0.49,0.97,4,166,5,0,0,0,product_mng,low,EMP06629
0.32,0.55,4,283,4,0,0,0,product_mng,low,EMP06630
0.82,0.77,3,108,6,0,0,0,product_mng,medium,EMP06631
0.9,0.79,3,154,2,0,0,0,product_mng,medium,EMP06632
0.95,0.74,3,139,2,0,0,0,IT,medium,EMP06633
0.55,0.6,5,271,3,1,0,0,RandD,medium,EMP06634
0.91,0.78,4,153,3,0,0,0,RandD,medium,EMP06635
0.45,0.41,3,216,6,1,0,0,RandD,medium,EMP06636
0.65,0.6,3,218,4,0,0,0,RandD,medium,EMP06637
0.88,0.89,3,171,2,0,0,0,RandD,medium,EMP06638
0.78,0.76,3,238,3,0,0,0,marketing,medium,EMP06639
0.77,0.71,3,134,3,0,0,0,marketing,medium,EMP06640
0.32,0.75,3,255,4,0,0,0,sales,medium,EMP06641
0.98,0.38,4,140,6,0,0,0,accounting,medium,EMP06642
0.51,0.76,2,239,3,0,0,0,support,high,EMP06643
0.81,0.59,4,187,2,0,0,0,technical,low,EMP06644
0.64,0.9,5,279,5,0,0,0,management,medium,EMP06645
0.73,0.94,4,213,3,1,0,0,marketing,medium,EMP06646
0.49,0.56,5,202,2,0,0,0,marketing,medium,EMP06647
0.84,0.54,3,265,2,0,0,0,marketing,medium,EMP06648
0.81,0.86,4,249,3,0,0,0,sales,low,EMP06649
0.77,0.5,4,281,2,0,0,0,sales,low,EMP06650
0.24,0.83,3,208,5,0,0,0,sales,low,EMP06651
0.77,0.78,3,165,2,0,0,0,sales,low,EMP06652
0.13,0.88,3,146,5,0,0,0,sales,low,EMP06653
0.94,0.66,4,230,2,0,0,0,sales,low,EMP06654
0.61,0.82,3,209,2,0,0,0,sales,low,EMP06655
0.95,0.49,4,178,2,0,0,0,sales,low,EMP06656
0.22,0.92,6,220,4,1,0,0,sales,low,EMP06657
0.65,0.56,3,142,3,0,0,0,sales,low,EMP06658
0.95,0.67,3,153,2,0,0,0,sales,low,EMP06659
0.98,0.62,5,254,5,1,0,0,sales,low,EMP06660
0.88,0.72,3,193,4,0,0,0,sales,low,EMP06661
0.94,0.69,3,248,3,0,0,0,sales,low,EMP06662
0.62,0.75,4,216,2,0,0,0,sales,low,EMP06663
0.81,0.96,3,226,3,0,0,0,sales,low,EMP06664
0.56,0.51,4,140,2,0,0,0,sales,low,EMP06665
0.52,0.86,6,103,4,0,0,0,sales,low,EMP06666
0.88,0.57,4,185,2,0,0,0,sales,low,EMP06667
0.56,0.92,5,160,3,0,0,0,accounting,low,EMP06668
0.36,0.63,3,130,5,0,0,0,accounting,low,EMP06669
0.56,0.85,5,230,3,0,0,0,accounting,medium,EMP06670
0.89,0.46,4,248,5,1,0,0,hr,medium,EMP06671
0.95,0.42,3,189,2,1,0,0,hr,medium,EMP06672
0.48,0.52,3,280,2,0,0,0,hr,medium,EMP06673
0.75,0.75,4,266,3,0,0,0,hr,medium,EMP06674
0.65,0.54,4,260,3,0,0,0,technical,medium,EMP06675
0.4,0.86,2,264,5,0,0,0,technical,medium,EMP06676
0.52,0.53,5,182,2,0,0,0,technical,medium,EMP06677
0.52,0.68,4,233,2,0,0,0,technical,medium,EMP06678
0.68,0.49,3,230,3,0,0,0,technical,medium,EMP06679
0.72,0.61,5,170,3,0,0,0,technical,medium,EMP06680
0.78,0.72,4,258,3,0,0,0,technical,medium,EMP06681
0.54,0.9,3,164,3,0,0,0,technical,high,EMP06682
0.18,0.46,4,249,4,0,0,0,technical,low,EMP06683
0.51,0.5,2,235,2,0,0,0,technical,medium,EMP06684
0.63,0.86,6,206,6,0,0,0,technical,medium,EMP06685
0.83,0.86,4,139,3,0,0,0,support,medium,EMP06686
0.91,0.82,3,145,3,1,0,0,support,medium,EMP06687
0.79,0.66,4,139,4,0,0,0,support,low,EMP06688
0.52,0.95,3,171,3,1,0,0,support,low,EMP06689
0.83,0.94,3,160,3,0,0,0,support,low,EMP06690
0.92,0.74,3,137,2,0,0,0,support,low,EMP06691
0.14,0.72,4,254,4,0,0,0,support,low,EMP06692
0.8,0.38,3,215,6,0,0,0,support,low,EMP06693
0.79,0.72,3,216,4,0,0,0,support,low,EMP06694
0.86,0.6,3,229,2,1,0,0,support,low,EMP06695
0.95,0.47,6,215,4,0,0,0,support,low,EMP06696
0.77,0.9,4,163,3,0,0,0,technical,low,EMP06697
0.55,0.72,4,273,3,0,0,0,technical,low,EMP06698
0.42,0.91,2,176,3,0,0,0,technical,low,EMP06699
0.79,0.86,5,270,2,0,0,0,management,low,EMP06700
0.41,0.48,3,182,2,0,0,0,IT,low,EMP06701
0.66,0.72,4,223,4,0,0,0,IT,low,EMP06702
1,0.65,4,237,3,0,0,0,IT,low,EMP06703
0.87,0.74,5,248,2,0,0,0,IT,low,EMP06704
0.51,0.99,3,233,4,0,0,0,IT,low,EMP06705
0.63,0.79,2,206,5,0,0,0,product_mng,low,EMP06706
0.86,0.86,4,227,2,0,0,0,product_mng,low,EMP06707
0.4,0.98,4,154,3,0,0,0,product_mng,low,EMP06708
0.79,0.97,6,113,2,1,0,0,product_mng,medium,EMP06709
0.7,0.9,4,254,3,0,0,0,IT,medium,EMP06710
0.49,0.91,5,231,3,0,0,0,RandD,medium,EMP06711
0.76,0.62,4,190,3,0,0,0,RandD,medium,EMP06712
0.89,0.52,3,190,3,0,0,0,RandD,medium,EMP06713
0.83,0.86,3,179,2,0,0,0,RandD,medium,EMP06714
0.19,0.69,4,269,6,0,0,0,RandD,medium,EMP06715
0.68,0.67,3,228,2,0,0,0,RandD,medium,EMP06716
0.62,0.68,4,251,4,0,0,0,marketing,medium,EMP06717
0.87,0.49,2,251,3,0,0,0,sales,medium,EMP06718
0.66,0.75,4,200,4,0,0,0,accounting,medium,EMP06719
0.37,0.41,2,146,2,0,0,0,support,medium,EMP06720
0.57,0.49,3,159,4,1,0,0,technical,high,EMP06721
0.66,0.81,5,135,2,0,0,0,management,low,EMP06722
0.63,0.88,5,260,3,0,0,0,marketing,medium,EMP06723
0.65,0.96,5,226,2,1,0,0,marketing,medium,EMP06724
0.33,0.85,2,127,3,0,0,0,marketing,medium,EMP06725
0.66,0.57,6,278,3,0,0,0,sales,medium,EMP06726
0.87,0.95,3,242,5,0,0,0,sales,low,EMP06727
0.85,0.85,3,182,3,0,0,0,sales,low,EMP06728
0.49,0.51,2,182,3,0,0,0,sales,low,EMP06729
0.87,0.8,4,197,3,0,0,0,sales,low,EMP06730
0.17,0.49,4,286,5,1,0,0,sales,low,EMP06731
0.55,0.46,4,226,5,0,0,0,sales,low,EMP06732
0.91,0.71,5,156,3,0,0,0,sales,low,EMP06733
0.96,0.62,5,185,3,0,0,0,sales,low,EMP06734
0.53,0.5,3,231,3,0,0,0,sales,low,EMP06735
0.25,0.59,4,166,5,0,0,0,sales,low,EMP06736
0.98,0.57,3,229,3,0,0,0,sales,low,EMP06737
0.83,0.36,4,242,3,0,0,0,sales,low,EMP06738
0.71,0.83,5,206,3,0,0,0,sales,low,EMP06739
0.74,0.77,4,206,3,0,0,0,sales,low,EMP06740
0.56,0.7,4,135,2,0,0,0,sales,low,EMP06741
0.23,0.9,5,234,3,1,0,0,sales,low,EMP06742
0.35,0.64,4,147,2,0,0,0,sales,low,EMP06743
0.48,0.98,4,174,3,0,0,0,sales,low,EMP06744
0.83,0.74,3,259,3,1,0,0,accounting,low,EMP06745
0.73,0.87,3,227,4,0,0,0,accounting,low,EMP06746
0.85,0.97,4,104,5,0,0,0,accounting,low,EMP06747
0.8,0.95,3,247,3,0,0,0,hr,medium,EMP06748
0.98,0.74,4,139,3,0,0,0,hr,medium,EMP06749
0.96,0.85,3,186,2,0,0,0,hr,medium,EMP06750
0.67,0.75,3,194,3,0,0,0,hr,medium,EMP06751
0.58,0.91,3,124,2,0,0,0,technical,medium,EMP06752
0.83,0.86,3,273,3,0,0,0,technical,medium,EMP06753
0.9,0.57,4,186,4,0,0,0,technical,medium,EMP06754
0.89,0.66,4,252,3,0,0,0,technical,medium,EMP06755
0.99,0.92,3,154,3,0,0,0,technical,medium,EMP06756
0.89,0.5,4,238,3,0,0,0,technical,medium,EMP06757
0.79,0.5,4,151,3,1,0,0,technical,medium,EMP06758
0.64,0.41,3,231,6,0,0,0,technical,medium,EMP06759
0.22,0.57,5,174,6,0,0,0,technical,high,EMP06760
